id,summary
334729131,"[서울경제] ""안녕하세요? 에듀윌 해운대학원입니다."" 에듀윌 공인중개사 해운대학원을 들어서면 환한 미소로 반갑게 맞이해주는 배소라 실장은 해운대학원의 상담실장이자 에듀윌 공인중개사 동문회 28회 합격 동문이다.현재까지 교육업계에서 이러한 기록은 에듀윌이 유일하다."
334729627,기자 주호영 의원이 19일 국회정론관에서 브리핑을 하고 있다.이혜림 기자 lhl@idaegu.com
334729858,경남 창원시 간부공무원이 부하 직원에게 수시로 폭언을 일삼은 것으로 알려져 논란이 일고 있다.이종호 기자 jhlee@kookje.co.kr .
334731354,건설·인프라·에너지 협력 점검…한반도 평화프로세스 논의서울=송충원 기자
334750943,김대연 기자l saint-jj@hanmail.net김대연 기자 saint-jj@hanmail.net
334751101,"추징금 마련하려 비리 지시, 돈 전달한 반장도 징역 6월최승희 기자 shchoi@kookje.co.kr ."
334751375,공공택지에 공급된 주택 한해…국토부 작년 규칙 개정 따라김영록 기자 kiyuro@kookje.co.kr .
334751387,지역 17개 환경단체 공동성명박호걸 기자 rafael@kookje.co.kr .
334755752,"전주기접놀이보존회는 지난 16일부터 19일까지 비아마을과 삼천·평화주민센터 일원을 돌며 새해 축원 마당 밟기를 진행했다.심영배 전주기접놀이보존회 상임이사는 ""전주기접놀이의 다른 이름은 바로 전주계룡리합굿으로 서로 다른 사람과 서로 다른 마을이 신명난 굿판을 통해 화해와 일치를 경험하는 정신을 가지고 있으며, 문화재 중에서도 가장 대중성이 있는 집단 연희임을 자부한다""면서 ""이번 정월대보름 행사에 많은 시민들이 참여해 소원지를 걸고 태우며 뜻한 바를 이루는 한 해가 되기를 희망한다""고 말했다."
334757624,김진식 (동양일보 김진식 기자) 증평군이 전국 10대 자전거 거점도시의 명성을 이어가고 있다.증평 김진식 기자
334760980,최종열 신임 부산테크노파크 원장민건태 기자 fastmkt@kookje.co.kr .
334761295,이창준 곽상도 “해외이주 의혹이창준기자 cjcj@idaegu.co.kr
334779433,"이상우 文 ""국민 누구나 기본생활 누려야"" 포용국가 사회정책 대국민 보고회문재인 대통령은 19일 ""2022년이면 유아부터 어르신까지, 노동자부터 자영업과 소상공인까지, 장애가 있어도 불편하지 않게 우리 국민이라면 누구나 남녀노소 없이 기본생활을 누릴 수 있게 된다""고 밝혔다./이상우 기자 jesuslee@incheonilbo.com"
334815836,"하태경 바른미래당 최고위원은 자신의 유튜브 채널을 통해 걸그룹 트와이스와 여가부 직원 사진을 비교하면서 '성평등 방송 프로그램 제작 안내서'을 지적했다.또 이러한 제안이 검열·단속·규제로 해석되는 데 대해 ""이는 안내서의 취지를 왜곡하는 것으로, 여가부는 방송 제작을 규제할 의도가 없으며 그럴 권한도, 강제성도 갖고 있지 않다""고 강조했다."
334818550,홍지예 김준교.이후 '짝' 인터넷 카페에 '대국민 사과문'이라는 글을 올리기도 했다.
334824079,"청양군이 미래형 주민자치마을 만들기를 위한 기본계획 수립 민관 합동 워크숍에서 실천 가능 목표와 사업과제를 제시하며 머리를 맞댖다.이에 대해 김선식 농촌공동체과장은 ""각 센터를 통합 관리하는 중간지원조직 설치는 각 기관 간 칸막이를 없애고 효율적 예산사용을 가능하게 할 것""이라며 ""마을 만들기 기본계획 수립용역을 통해 각종 공모사업에 효율적으로 대응하고 센터 간 연계협력을 바탕으로 하는 혁신거점 플랫폼을 만들겠다""고 밝혔다."
334846951,[이데일리 김미경 기자] 구자균(62) LS산전 회장이 한국산업기술진흥협회(이하 산기협) 신임 회장으로 취임했다.국내 주요 기술혁신 기업을 비롯한 8600개사를 회원으로 두고 있다.
334863577,"문재인 대통령은 20일 ""5.18민주화운동이라는 위대한 역사를 왜곡하고 폄훼하는 일부 망언이 계속된 데 대해 분노를 느낀다""면서 ""진상규명은 끝까지 이뤄져야 한다는 약속과 함께 5.18 역사 폄훼 시도에 대해서는 함께 맞서겠다""고 말했다.문 대통령은 간담회 말미에 ""5.18이 광주의 지역적인 사건, 지역적인 기념 대상, 광주만의 자부심이 아니라 전국민의 자부심, 기념 대상으로 승화되도록 노력해야겠다는 생각을 가진다""면서 ""4.19나 6월항쟁처럼 민주주의를 지켜낸역사적인 운동이었다는 점들이 될 수 있게끔 다른 시민운동 세력들과 함께 연대를 많이 했으면 한다""고 당부했다."
334880142,"충북도의회 교육위원회가 20일 의회 회의실에서 '사립유치원 공공성 확보와 활성화 방안 마련을 위한 정책토론회'를 열고 있다.이숙애 교육위원장은 ""이번 토론회는 사립유치원 운영의 공공성과 투명성 확보를 위해 실태·현황을 진단하고 정부의 유아교육기본계획과 연계한 대책을 마련하는 자리""라며 ""앞으로 기관, 학부모 및 유치원 관계자와의 소통을 통해 실효성 있고 합리적인 해결방안을 도출할 수 있도록 노력하겠다""고 밝혔다."
334882244,기자김형규 기자 kimmark@idaegu.com
334901722,"부산기독교총연합회, 24일 부전교회 기도회 등 3·1운동 100주년 행사 다채정홍주 기자 hjeyes@kokje.co.kr ."
334904806,박세린 기자l iceblue920@nate.com박세린 기자 iceblue920@nate.com
334904911,"<제100회 전국동계체전>황인홍무주군수, 경기장 찾아 스키-바이애슬론 선수 등 격려 김동성 기자l kds@김동성 기자 kds@"
334905435,광주 모 대학교 교수가 지난해 6·13지방선거에 출마한 남편의 선거운동에 지도 학생 동원을 시도한 것으로 알려져 물의를 빚고 있다.최민석기자 cms20@srb.co.kr 최민석
334906010,"중국·몽골·베트남 확산 충북도, 발생주의보 발령 치료제·백신 없어 '비상'박재명 도 동물방역과장은 ""아프리카돼지열병은 한번 유입되면 근절이 어려운 만큼 국내 사전예방이 무엇보다 중요하다""고 강조하면서 ""양돈산업 관계자 뿐 아니라 도민 모두의 관심과 적극적인 협조를 당부한다""고 말했다."
334908692,안호영안호영<더불어민주당 전북도당위원장/국회의원>
334910059,천성남 4~10월 매월 최소20만~최대 200만원까지 농업인월급제 업무협약 체결 모습 (동양일보 천성남 기자) 예산군이 19일 군청 군수실에서 농협중앙회예산군지부장 및 7개지역농협조합장과 2019년 농업인 월급제 사업추진을 위한 업무협약을 체결했다.예산 천성남 기자
334910735,미국 프로야구 메이저리그 매니 마차도(27)는 20일(한국시간) 샌디에이고 파드리스와 10년간 3억 달러(약 3천385억원)에 계약을 맺으면서 새로운 역사를 작성했다.연합
334910926,"김재득이 의원은 ""9호선 4단계 추가연장(강일구간)이 조건없이 서울시 철도망구축계획에 최종 확정되도록 최선을 다하겠다""면서 ""해당 구간의 확정·고시 후 국가계획으로 기 반영된 하남 연장 구간과 함께 동시 예비타당성 조사를 착수할 수 있도록 관계 기관과 지속 협의해 나갈 계획""이라고 밝혔다."
334911880,"의료원 측 “의료진 7명은 음성, 감염 대부분 보균율 높은 50대”신심범 기자 mets@kookje.co.kr ."
334912079,여인호 양국 전통문화·현대공연 소개하고여인호기자
334912093,전북 현대 독주 체재 아닌 양강 유력신헌호 기자 shh24@idaegu.com
334921794,강나리 故박영자씨 대구 140호 가입강나리기자 nnal2@idaegu.co.kr
334947937,"[이데일리 김기덕 기자] 서울 강서구 내 마곡산업단지에 산·학·연(산업계·학계·연구기관) 기술혁신 거점 공간인 'M-융합캠퍼스'가 들어선다.김윤규 서울시 서남권사업과장은 ""산학연 M-융합캠퍼스 조성사업을 통해 마곡산업단지가 기술은 있지만 자본이 부족한 중소·벤처기업과 대기업이 상생하는 지식산업 혁신 기지로 자리매김할 것으로 기대한다""고 말했다."
334981196,경기도가 분단의 아픔이 서려있는 DMZ 일대를 '평화와 희망'의 공간으로 조성할 예정이다.한편 '이스트사이드 갤러리'는 독일 베를린 뮐렌 슈트라세에 있는 베를린 장벽 1.3km 구간에 조성된 야외 벽화 갤러리로 세계 21개국 118명의 화가가 그린 105개의 그림으로 구성된 독일의 베를린의 대표적인 관광지다.
334983826,LG유플러스는 오는 25일부터 전국 LG U+매장과 공식 온라인몰 ‘U+Shop’에서 삼성전자 ‘갤럭시 S10’의 사전판매를 실시한다고 21일 밝혔다.정옥재 기자 littleprince@kookje.co.kr .
334987214,[당진]현대제철 당진제철소에서 작업을 하던 외주업체 소속 비정규직 근로자가 컨베이어벨트에 끼여 숨지는 안타까운 사고가 발생했다..차진영 기자
335039929,"태권도진흥재단(이사장 이상욱, 이하 재단)은 우즈베키스탄을 비롯한 중앙아시아에서의 태권도 활성화 및 세계화를 위한 공공외교에 박차를 가하고 있다고 밝혔다.한편, 재단은 우즈베키스탄 국립대학교 및 국립체육대학과의 업무협약을 비롯해 고려인 태권도 코치·심판 간담회, 타슈켄트 세종학당 방문을 통해 협력사항을 논의하는 등 태권도 진흥을 위한 적극적인 노력을 펼칠 계획이다."
335058697,"온라인뉴스팀01 노선영 김보름에 반박 ""그런 적 없다"" ▲노선영 [사진=SBS 캡처]앞서 2018년 평창올림픽 당시 김보름과 노선영은 스피드스케이팅 팀 추월 경기에서 왕따 주행 논란에 휩싸인 바 있다."
335059673,"금품향응 제공-사전선거 태반 검-경-선관위, 위반사범 조사 선거신고센터 운영 협력 강화 권순재 기자l aonglhus@naver.com권순재 기자 aonglhus@naver.com"
335059755,"토론, 설득의 기술- 양현모 외 5명 /리얼커뮤니케이션즈 /1만9500원김민정 기자 ."
335066747,신서희 (동양일보 신서희 기자) 세종시가 올해부터 무역사절단을 운영하는 등 중소기업 국내·외 판로를 지원한다.세종 신서희 기자
335066919,"김진식 163만 충북도민 염원 모아 괴산에 ‘축구종합센터’ 유치한다 21일 이시종 지사, 이차영 괴산군수, 신동운 군의회 의장, 박덕흠 국회의원을 비롯한 도내 각계각층 기관·단체장 등 500여 명이 참석한 가운데 대한민국축구종합센터 성공 유치를 위한 범 도민 유치위원회 발대식이 괴산문화예술회관에서 열렸다.괴산 김진식 기자"
335070184,서 의원 불출마땐 동부경남 타격김성룡 박태우 기자 yain@kookje.co.kr .
335070961,김은정국가기념일이 되었지만 이름도 바로 잡지 못한 이 상황이 안타깝다.
335075202,보성군서 도민과의 대화…“녹차산업 메카 발돋움 지원”김재정 기자
335081884,"김수언한편, 국립환경과학원은 이번 고농도 미세먼지는 국내 오염물질이 축적된 상태로 외부 유입이 더해져 발생한 것으로 분석했다."
335084273,한지연 “전기 가스 수도 다 망가졌다한지연기자 jiyeon6@idaegu.co.kr
335106433,"메리츠종금증권은 22일 SK텔레콤(017670)의 티브로드 인수 추진에 대해 뚜렷한 합병 시너지가 있을 것이라고 예상했다.이와 함께 ""국내 1위 통신사업자라는 브랜드 가치와 통신사업 내 주도권 경쟁 의지를 감안할 때 SK텔레콤이 딜라이브나 현대HCN과 같은 케이블 TV업체를 추가적으로 인수할 가능성도 높다""고 판단했다."
335134699,부산 도시철도 공사현장 주변 산사태로 교통이 통제되면서 일대 도로가 극심한 체증을 빚고 있다.배지열 기자 heat89@kookje.co.kr .
335136382,2014년에는 '최악의 살인기업' 선정되기도당진시대 webmaster@djtimes.co.kr
335143702,"황 52%, 오 24%, 김 15% 국민들은 자유한국당 차기 당 대표로 오세훈 후보를 가장 선호하는 것으로 조사됐다.자세한 조사결과는 한국갤럽과 중앙선거여론조사심의위원회 홈페이지에서 확인할 수 있다."
335145237,"아이콘이 기능 시연 삼성전자가 21일(현지시간) 싱가포르 대형공연장인 리조트 월드 시어터 센토사(Resort World Theatre, Sentosa)에서 '갤럭시 S10' 출시 행사를 진행했다.삼성전자는 싱가포르를 시작으로 태국 필리핀 베트남 말레이시아 인도네시아 등 동남아지역에서 출시 행사를 진행할 예정이다."
335148468,클릭비 출신 가수 김상혁이 멤버중 처음으로 결혼식을 올린다.권영미 기자 kym8505@kookje.co.kr .
335220334,"모닝글로리는 올해 새 학기를 맞아 초등학생과 중·고등학생을 위한 노트 250여종을 출시했다고 23일 밝혔다.최용식 모닝글로리 디자인연구소 실장은 ""연간 약 1300만권씩 생산하는 신학기 노트는 모닝글로리의 대표 품목으로 매해 심혈을 기울여 선보이고 있다""며 ""신학기 노트 점유율 1위 기업으로서 국내 노트 시장을 선도하며 자부심과 책임감을 느끼고, 최근 온라인, 모바일 콘텐츠에 민감하게 반응하는 학생들의 트렌드에 따라 다양한 방향으로 디자인을 시도하고 있다""고 말했다."
335237593,'케이지 위의 낙무아이' 장익환(32·팀파시)이 11개월 만에 가진 로드FC 복귀전에서 뛰어난 타격 실력을 뽐내며 승리를 거뒀다.청춘뉘우스~ [스냅타임▶]
335248758,"[서울경제] 경기도는 3.1 운동 및 임시정부수립 100주년을 맞아 애국심을 고취할 수 있는 기념사업을 연중 진행한다고 24일 밝혔다.류영철 경기도 보건복지국장은 ""도민들이 3.1운동 및 임시정부 수립 100주년의 의미를 되새기고 나라를 사랑하는 마음을 가질 수 있도록 행사나 단기적 사업 외에도 100주년의 의미를 계승하고 보다 발전시켜 나갈 수 있는 지속 가능한 콘텐츠를 발굴하기 위해 계속 노력하고 있다""고 말했다."
335253065,"아이스크림, 커피, 샌드위치 등 간식류부터 즉석밥, 라면 등 식사류까지 지난해 연말부터 이어진 식품 가격 인상이 2월까지 이어지고 있다.'클래식 샌드위치', '프레쉬 & 라이트 샌드위치', '프리미엄 샌드위치' 등 18개 제품 가격을 200∼300원씩 상향 조정했다."
335261812,리오넬 메시가 개인 통산 50번째 해트트릭을 달성하며 소속팀 FC 바르셀로나의 역전승을 끌어냈다.윤정길 기자 yjkes@kookje.co.kr .
335268646,OCN 드라마틱 시네마 ‘트랩’의 상황이 역전됐다.권영미 기자 kym8505@kookje.co.kr .
335275774,진안홍삼축제가 '2019 대한민국 축제 콘텐츠 대상'에서 경제부문 대상을 수상했다.지난해 개최된 축제 중 지역발전에 이바지하고 지역경제 활성화를 이뤘거나 앞으로 발전 가능성이 높은 축제를 평가했다.
335283210,한옥마을·동물원 '조용' 백화점·극장가는 ‘북적’ “호흡기 등 건강 신경써야” 송종하 기자l song3316@naver.com송종하 기자 song3316@naver.com
335286198,지난 22일 광주 광산구 임곡동에서 일어난 화재로 '최순실 저격수' 노승일(44·사진)씨의 집이 전소됐다.이영주기자 lyj2578@srb.co.kr 이영주
335287138,정래수 22일 환경부 정부세종청사 앞에서 공주보 철거 반대 추진위원회 회원들이 '금강 공주보 철거반대 성명서'를 낭독한 뒤 구호를 외치고 있다.유환권 정래수 신서희 기자
335288966,"부산시, 유치 후보지 북항 변경…55보급창 부지 개최 물망 올라황윤정 기자 hwangyj@kookje.co.kr ."
335289093,"‘황교안 대세론’ 5·18망언 겹쳐, 실망한 중도·보수층 불참한 듯박태우 김해정 기자 yain@kookje.co.kr ."
335334324,"유진로봇(056080)은 자사 로봇청소기 브랜드 '아이클레보'가 산업통상자원부가 주최하고 코트라가 주관하는 '2018년 세계일류상품' 청소로봇 부문에서 8년 연속 '현재세계일류상품'에 선정됐다고 25일 밝혔다.인공지능을 탑재한 신제품 '아이클레보 O5'를 비롯해 강력한 흡입력으로 인기가 높은 '아이클레보 오메가', 전용 모바일 어플리케이션을 탑재한 '아이클레보 A3', 가성비 좋은 스테디셀러 '아이클레보 아르떼'와 '아이클레보 A1'까지 공식몰과 온라인 공식 벤더 사이트를 통해 아이클레보를 구매하는 고객 전원에게 각 모델에 맞는 특별 악세서리 패키지를 증정한다."
335339022,"[이데일리 한광범 기자] 타다가 고급택시 서비스 '타다 프리미엄' 파트너를 공개 모집한다.박재욱 VCNC 대표는 ""파트너들과 함께 플랫폼을 통해 더 큰 매출과 이익을 창출할 수 있는 새로운 시장을 만들어 가겠다""고 말했다."
335378105,"충북일보=충주] 충주시가 지난달 31일 주덕읍의 한 농가에서 발생한 구제역과 관련, 발생 농가 반경 3㎞ 이내 우제류 사육 농가 이동제한을 25일 0시를 기해 일괄 해제했다.조길형 시장은 ""시민의 적극적인 관심과 민관 합동으로 철저한 방역관리와 통제초소를 운영한 결과 최단기간에 이동제한이 해제될 수 있었다""며 ""이동제한과 소독 등으로 어려움을 겪은 축산농가 및 발생지역 주민, 불편함을 감수한 시민들에게 감사의 뜻을 전한다""고 말했다."
335403486,부산 서구 충무동 연결도로 완공으로 일대 교통 불편을 해소하면서 지역 개발과 상권 부활 효과도 기대를 모은다.배지열 기자 heat89@kookje.co.kr .
335429451,권순재 기자l aonglhus@naver.com권순재 기자 aonglhus@naver.com
335430032,"멜리아 호텔 관계자가 호텔 로비에서 취재를 하고 있는 취재진을 모두 호텔 밖으로 이동시키고 있다.김 위원장은 26일 오전 전용열차로 베트남 북부 랑선성 동당역에 도착, 승용차를 이용해 하노이에 들어설 것으로 예상된다."
335438365,"이적시장서 경남 22명, 포항 21명 영입신헌호 기자 shh24@idaegu.com"
335441928,최재기 천안시 병천면서 3.1운동 100주년 기념 아우내봉화제 28일 거행 (동양일보 최재기 기자) 100년 전 유관순열사가 만세운동을 펼쳤던 충남 천안시 병천면 아우내장터 일원에서 오는 28일 3.1운동 100주년 기념하는 ‘아우내봉화제’가 열린다.천안 최재기 기자
335461009,"지영수 국회서 세미나…""합리적 특례시 지정기준 필요“ (동양일보 지영수 기자) 청주·전주·성남시를 특례시로 지정해야 한다는 목소리가 거세다.지영수 기자"
335482830,그룹 에픽하이(Epik High)가 선우정아와의 첫 협업을 예고했다.청춘뉘우스~ [스냅타임▶]
335526438,한지연 “10대 때부터 경찰시험 3차례 연속 낙방 후 경찰이 되기까지 조 형사님은 제게 지붕 같은 분이셨어요.한지연기자
335541644,"홍지예 빅뱅 승리.서울지방경찰청은 경찰과 클럽의 유착, 클럽내 마약 의혹 등 각종 의혹이 잇따르고 있는 버닝썬 수사와 관련해 광역수사대를 전담수사팀으로 지정해 진상 규명에 나섰다."
335546275,인천국제공항공사는 3·1운동 100주년을 맞는 다음달 1일 제1여객터미널 밀레니엄홀과 제2여객터미널 그레이트홀에서 다채로운 문화공연과 체험행사를 개최한다고 26일 밝혔다.이민용 기자 mylee@kookje.co.kr
335547806,"디지털뉴스팀 걸그룹 우주소녀 / 사진제공=스타쉽엔터테인먼트한편, 우주소녀는 오는 3월 2일 오후 6시, 3일 오후 5시 서울 한남동 블루스퀘어 아이마켓홀에서 두 번째 단독 콘서트 ""Would you stay♥ - Secret Box""를 개최한다."
335583562,"전춘식한편 교육 수료자에게는 '광명시 여성창업자금 지원사업' 신청 시 가점 부여, 수료증 발급 등 각종 혜택이 부여되며 여성창업자금 지원 사업 공모에 선정 시 최대 2천만 원까지 사업화개발비를 지원할 예정이다."
335589884,"[이데일리 이소현 기자] 국내 완성차업체 가운데 유일하게 지난해 임금 및 단체협약을 마무리 짓지 못한 르노삼성차가 협상 데드라인을 설정했다.당시 모조스 부회장은 ""르노삼성차 노사분규가 장기화하고 생산비용이 상승할 경우 닛산 로그 후속 물량 배정에서 경쟁력을 상실한다""고 지적했다."
335594158,대입제도개선연구단 1차연구 보고서 나와 이수화 기자l waterflower20@이수화 기자 waterflower20@
335599736,지방분권·자치 의제 연구·해법 제시오승지 기자
335600511,224회 의원총회서 의결조민희 기자 core@kookje.co.kr .
335603897,"포승지구 매립지의 평택 귀속을 위해 경기도가 더 강력한 대응을 위해 전담기구 마련에 나서야한다는 주장이 나왔다.이에 도의료원 산하 파주, 포천, 안성, 이천 병원 '거점 의료 기관화'와 북부에 새 의료원 증설, 의정부와 수원 병원 특성화 등에 대해 논의를 나눌것으로 전망된다."
335605247,김정은 국무위원장과 도널드 트럼프 미국 대통령이 베트남 하노이에서 한반도의 운명을 좌우할 ‘세기적 핵 담판’의 날이 밝았다.김정은에게 핵과 경제를 모두 안겨 줄 수는 없다.
335609021,남승현 대구대 특수교육과 김하은·설진희 씨남승현기자 namsh2c@idaegu.co.kr
335609783,이도근 17년간 18억 뇌물 받은 간부 직원 필리핀 도주이도근 기자
335632130,"사진=승리 SNS, 빅뱅 승리이유진 인턴기자 ."
335653625,류영진 식품의약품안전처장이 27일 오전 서울 중구 더플라자호텔에서 열린 식품의약품안전처장ㆍ제약업계 CEO 간담회에서 인사말을 하고 있다.한편 이날 간담회에는 국내 제약업계 CEO를 비롯해 글로벌 제약사 한국법인 대표 등 200여명이 참석했다.
335666693,[이데일리 성주원 기자] 한국교통안전공단은 한국어린이안전재단과 함께 7세 이하 자녀를 둔 가정을 대상으로 카시트 1600개를 무상 보급한다고 27일 밝혔다.한국교통안전공단 제공
335685641,발행사 긍정적 효과 기대 오는 9월 16일 한국 자본시장에 전자증권 시대가 열린다.또 실물주권을 제출하지 않은 경우 특별계좌에 전자등록되어 계좌대체 등 일부 권리행사가 제한될 수 있다는 사실을 미리 공고 및 통지해야 한다.
335717373,"예산군청소년참여위원회가 지난 24일부터 25일까지 봉수산 자연휴양림에서 양평군청소년참여위원회 총 40명이 참여한 가운데 청소년 교류활동 '함께 나누고, 생각 더하기'행사를 개최했다.박대항 기자"
335717880,"27일 충북도립대학교 미래관 4층에서 진행된 이주상 교수 명예퇴임식에서 이주상 교수가 공병영 총장에게 감사패를 받은 뒤 기념촬영을 하고 있다.이주상 교수는 1998년 환경공업과 전임강사를 시작으로 교학과장과 대외협력과장, 도서관장, 국제IT교육원장, 환경생명과학과 학과장 등을 역임하는 등 21년간 교원으로 충북도립대학교의 대학 발전을 위해 힘써왔다."
335725260,이상환 김상수 누가 유격수 자리를 꿰찰까.이상환기자 leesh@idaegu.co.kr
335739724,"임실군이 27일 오염토양시설 변경등록 허가절차 과정에 대한 광주광역시의 해명에 대해 정면 반박하고 나섰다.심 민 군수는 ""지난해 말부터 각종 기자회견과 성명서를 통해 토양정화업자가 불법 반입된 오염토양을 즉각 회수하고 토양정화업등록을 자진 철회하도록 줄기차게 요구해 왔다""며""3월 말까지 반입된 오염토양을 회수하지 않을 경우 현재 D등급으로 판명된 하천 교량을 안전상의 이유로 철거할 수밖에 없다""는 점을 재차 확인했다."
335762247,"전북지역 제조업체들의 경기전망에 대한 체감온도가 소폭 상승한 것으로 나타났다.전월과 비교해서는 내수부진(12.1%→16.4%), 경쟁심화(8.4%→10.2%) 등의 응답 비중은 상승한 반면, 인력난·인건비 상승(25.7%→20.6%), 자금부족(9.6%→8.2%), 불확실한 경제상황(12.2%→11.0%)의 응답 비중은 하락했다."
335768842,물닭·기러기 등 5000마리 월동박동필 기자 feel@kookje.co.kr .
335775068,한국당 황교안호 출범18.9%
335775155,부산 대표 생태학자 주기재 부산대 교수박호걸 기자 rafael@kookje.co.kr .
335780121,전규언 2017년 주총무효 소송 휘말려문경=전규언기자 jungu@idaegu.co.kr
335785142,최연청 당대표 수락 연설 “자유 우파 대통합 이룰 것” 자유한국당 황교안 신임 대표는 27일 경기 고양 킨텍스에서 열린 전당대회에서 대표 수락연설을 통해 “내년 총선 압승과 2022년 정권교체를 향해 승리의 대장정을 출발하겠다”고 말했다.이창준기자
335812000,"[이데일리 신하영 기자] 연세대 등 법학전문대학원(로스쿨) 8곳이 교육부의 입학전형 실태점검에서 시정요구를 받았다.대학별 국고 지원 장학금 배정 현황(단위: 명, %, 천원, 자료: 교육부)"
335848491,[온라인충청일보] news1948@naver.com[온라인충청일보]
335878687,하나제약(293480)은 전신 마취제 신약 '레미마졸람'(HNP-2001)의 국내 임상 3상을 성공적으로 마무리했다고 28일 밝혔다.하나제약 CI(자료=하나제약)
335886293,"3월 4~22일 저소득층 교육비 읍면동 주민센터, 다자녀가정 교육비 해당학교로 신청문의=1544-9654 또는 129."
335891574,"정영식 전국 주간 아파트 매매가격 변동률.9·13부동산 대책 이후 대출 규제, 보유세 강화 등의 여파로 집값이 더 떨어질 것이라는 전망이 많아지며 매수자들이 관망하고 있다는 분석이다."
335893883,"[이상준 기자 all4you@imaeil.com]권영진 대구시장은 ""100년 전 오늘 우리 민족은 평화를 사랑하면서도 외세에 꺾이지 않는 독립의지를 세계 만방에 알렸다""며 ""이제 다가올 100년을 새롭게 준비해 대한민국을 세계 일류국가로 도약시키고, 그 중심에 우리 대구경북이 자리할 수 있도록 모두의 역량을 결집해 나가자""고 말했다."
335915069,"김범수 안산시가 공모를 통해 4월 발행하는 안산사랑상품권 명칭을 '다온'으로 확정하고, 디자인을 공개했다.시 관계자는 ""시민들이 사용에 불편함이 없도록 가맹점 모집에 총력을 다 하겠다""며 ""안산사랑상품권 다온이 골목경제를 살리는 마중물이 될 수 있도록 시민들의 적극적인 관심과 참여를 당부 드린다""고 말했다."
335915089,"""북한 제재완화 요구했지만 우리가 원했던 걸 주지 못해"" 도널드 트럼프 미국 대통령이 28일(현지시간) 베트남 하노이에서 김정은 북한 국무위원장과의 제2차 북미정상회담을 합의 없이 끝낸 뒤 기자회견을 하고 있다.연합"
335940555,"28일 밤 11시에 방송된 tvN ‘인생술집’에는 브라운관부터 스크린까지 점령한 명품 배우 장현성, 송영규, 송창의, 지일주가 출연했다.디지털콘텐츠팀 ."
335943302,한반도 평화 프로세스 차질...최홍은기자 hiimnews@
335945017,이경훈 기생 등 수백만 만세시위/이경훈 기자 littli18@incheonilbo.com
335966530,"[김동석 기자 dotory@imaeil.com] 일본 만행으로 부순 사명대사석장비를 다시 붙여 세웠다.서봉 해인사성보박물관 관장은 ""생각만으로 와닿지 않는 생소한 100년 전 그날이, 자유와 독립을 열망하며 해인사 홍하문 앞에서 나라의 독립을 부르짖던 그들의 간절함이 이 전시를 통해 우리들의 마음에 깊은 감동으로 와닿기를 기대한다""고 말했다."
335984333,해볼라고 양세형이 안영미에게 충격적인 독설을 날려 촬영 현장을 웃음바다로 만들었다.양세형과 안영미가 펼친 치열한 토론 배틀의 승자는 1일 밤 9시에 방송되는 JTBC '해볼라고'에서 확인할 수 있다.
335986683,"영동군 매곡면에서 열린 3.1절 100주년 행사에서 1천여명의 참석자들이 대형 태극기를 들고 거리행진을 하고 있다.박영웅 위원장은 ""옥천에서 대표적 3.1운동을 펼친 이원에서 3.1운동 100주년 행사를 하게 돼 의미가 크다""며 ""100년전 선조들이 나라를 되찾기 위한 희생정신을 결코 잊어서는 안된다""고 밝혔다."
335990829,"[마경대 기자 kdma@imaeil.com] 영주 문화의 거리에서 태극기 퍼포먼스를 펼치고 있다.행사에는 장욱현 영주시장과 각급 기관단체장, 독립유공자 유족과 보훈가족, 학생과 시민 등 600여 명이 참석했다."
336030682,"[오산=환경일보] 김남주 기자 = 오산시(시장 곽상욱)는 지난 27일 시청 물향기실에서 「2019 오산시 평생교육사 워크숍」을 개최하여 오산지역 평생교육 진흥을 위한 평생교육사의 역할과 활동방안을 모색했다.시 관계자는 ""인생 100세시대의 도래로 평생학습의 필요성과 함께 평생교육 현장에서 전문역량을 갖춘 평생교육사의 역할이 요구됨에 따라 관내 평생교육사 상호 정보공유와 네트워크 활성화를 통하여 역량강화와 오산지역 평생교육의 질적 성장을 기대한다""고 밝혔다."
336030698,"[부산=환경일보] 권영길 기자 = 지역문화재를 활용한 고품격 역사문화 체험프로그램인 생생문화재사업 '부산 근대유산 1번지, 생생하네'가 3월부터 임시수도 정부청사(현 동아대석당박물관)를 비롯한 부산 근대유산 일원에서 부산시 서구청 주최, 동아대 석당박물관 주관으로 운영된다.자세한 문의 및 신청은 동아대 석당박물관으로 하면 된다."
336033241,영화 ‘신세계’가 OCN을 통해 방영되면서 누리꾼들 관심을 모으고 있다.손영훈 인턴기자 .
336040579,12일까지 코워킹 취창업 카페 희망자 접수김정원 기자
336062229,"청주공항 거점 항공사 '청신호'항공업계 관계자는 ""그간 이시종 충북지사를 비롯해 지역 정치권은 물론 충청권 차원에서 에어로케이의 면허 발급을 위해 상당한 공을 들여 온 것으로 알고 있다""면서 ""더욱이 중부권 최대 공항, 세종시 거점 공항인 청주공항이란 경쟁력을 감안할 때 에이로케이의 면허 발급 가능성은 높게 점쳐진다""고 장밋빛 전망을 내놨다."
336065015,이종철 광주 동구 커볶에서 진행된 갤럭시 팬 파티 모습./이종철 기자 jclee@incheonilbo.com
336069059,"변근아교육부 관계자는 ""조사 결과 연령·성별·이념 성향에 관계없이 유치원 3법과 에듀파인 도입에는 찬성 비율이 우세했다""고 강조했다."
